TMDB_ID	Adult	Budget	Genre_ID	Genre_Name	IMDB_ID	Movie_Name	Language	Synopsis	Popularity	Production_Company_IDs	Production_Company_Names	Production_Country_Names	Release_Date	Running_Time	Vote_Count	Vote_Average	Revenue	Tagline	Director	Cast	Screenplay	DOP	Editor	Music_Composer	Assistant_Director
62972	false	0	35,18,	Comedy,Drama,	tt1796395	زهايمر	ar	Mahmoud Shuaib is a very wealthy man with two sons. He has Alzheimer's disease, which is starting to affect the way he spends his wealth. His two sons are worried that they may end up with nothing to inherit if their father keep this up, and attempt to take control of his estate through the court.	1.724	109600,	الشركة العربية للإنتاج والتوزيع السينمائي,	,	2010-10-09	120	14	5.1	4776000		Amr Arafa,	Fathy Abdel Wahab,Ahmed Rizk,Rania Youssef,Adel Emam,Nelly Karim,					
62976	false	5000000	10749,18,35,	Romance,Drama,Comedy,	tt1667150	我知女人心	zh	After an accident, a chauvinistic executive gains the ability to hear what women are really thinking.	2.036	5548,	Bona Entertainment,	,	2011-02-03	116	14	6.5	0		Daming Chen,	Andy Lau,Gong Li,Hu Jing,Banny Chen,Yuan Li,Russell Wong,Mavis Pan,Zhu Zhu,Du Juan,Li Chengru,Anya,Tao Jia,Osric Chau,Wang Deshun,Zhang Ying,Shen Chang,Yang Jie,Tami Zhao Mi,Yang Luxi,Kelly Hu,					
62977	false	0	36,18,28,10752,	History,Drama,Action,War,	tt1648093	关云长	zh	During the warring period of the three kingdoms, ancient China is in turmoil. To unify the country, general Cao Cao (Jiang Wen), the real power behind the Emperor, enlists the aid of the greatest warrior in the land, Guan Yu (Donnie Yen). However, Guan Yu is a loyal friend of Cao Cao's enemy Liu Bei (Alex Fong) so to persuade the peerless warrior to fight, Cao Cao takes his beloved Qi Lan (Sun Li) hostage. After leading Cao Cao's forces to victory Guan Yu sets out with Qi Lan to rejoin Liu Bei. But now Cao Cao has deemed him too great a threat to live, and on the journey he must face all the forces at the Emperor's command sent to destroy him.	5.436	7101,	Star Union Skykee Film Investment Co,	,	2011-04-28	107	62	6.4	23774400		Alan Mak,Felix Chong,	Donnie Yen,Jiang Wen,Sun Li,Alex Fong,Shao Bing,Andy On,Wang Xuebing,Wang Bo-Chieh,Dong Yong,Li Zonghan,Nie Yuan,Chin Siu-Ho,Zhou Bo,Yu Ailei,Hei Zi,					
63045	false	0	35,10749,	Comedy,Romance,	tt1573483	Textuality	en	Two people attempt to get into a relationship, while exiting the multiple relationships they were each managing through their Blackberries before they met.	1.627				2011-04-22	90	8	5.1	0		Warren P. Sonoda,	Jason Lewis,Carly Pope,Eric McCormack,Liam Card,Kristen Holden-Ried,Kristen Hager,					
63139	false	0	18,	Drama,	tt1606390	All Things Fall Apart	en	50 Cent stars as gifted college running back Deon in this touching drama. Deon's world turns upside down when an unexpected crisis jeopardizes his professional ambitions -- and causes him to look at himself and his life in a new way.	4.19	5830,	Cheetah Vision,	,	2011-03-05	106	37	5.7	0	He won the game. Now he must fight the battle.	Mario Van Peebles,	Ray Liotta,50 Cent,Mario Van Peebles,Lynn Whitfield,Ambyr Childers,Corey Large,Elizabeth Rodriguez,		Matthew Irving,	Kirk M. Morri,Bob Mori,		
63143	false	0	99,	Documentary,	tt1398949	Blank City	en	In the years before Ronald Reagan took office, Manhattan was in ruins. But true art has never come from comfort, and it was precisely those dire circumstances that inspired artists like Jim Jarmusch, Lizzy Borden, and Amos Poe to produce some of their best works. Taking their cues from punk rock and new wave music, these young maverick filmmakers confronted viewers with a stark reality that stood in powerful contrast to the escapist product being churned out by Hollywood.	4.647	7407,	Insurgent Docs,	US,	2011-04-06	94	7	7.3	99303	New Cinema. New Wave. New York.	Celine Danhier,	Amos Poe,Ann Magnuson,Becky Johnston,Bette Gordon,Beth B,Casandra Stark,Charlie Ahearn,Daze,Debbie Harry,Eric Mitchell,Fab 5 Freddy,Glenn O'Brien,James Chance,James Nares,Jim Jarmusch,J.G. Thirlwell,John Lurie,John Waters,Kembra Pfahler,Lizzie Borden,Lung Leg,Lydia Lunch,Manuel DeLanda,Maripol,Michael McClard,Michael Oblowitz,Nick Zedd,Pat Place,Patti Astor,Richard Kern,Sara Driver,Scott B,Steve Buscemi,Susan Seidelman,Tessa Hughes-Freeland,Thurston Moore,Tommy Turner,Vivienne Dick,Holly Adams,Vincent Gallo,David Rutsala,Jack Sargeant,		Ryo Murakami,Peter Szollosi,	Vanessa Roworth,		
63144	false	0	99,	Documentary,	tt1787777	Page One: Inside the New York Times	en	Unprecedented access to the New York Times newsroom yields a complex view of the transformation of a media landscape fraught with both peril and opportunity.	5.971	6735,7469,130514,	Participant Media,History Films,Abstract,	US,,US,	2011-04-29	88	38	6.9	429766	This year, the biggest story is their own.	Andrew Rossi,	David Carr,Brian Stelter,Bruce Headlam,Richard Perez-Pena,Sarah Ellison,Larry Ingrassia,Dennis Crowley,Evan Williams,Paul Steiger,Clay Shirky,Markos Moulitsas,Seth Mnookin,Alex S. Jones,Nicholas Lemann,Ian Fisher,Claiborne Ray,Noam Cohen,Carla Baranauckas,Susan Chira,Katherine Bouton,Bill Keller,Nick Denton,Jeff Jarvis,Katrina vanden Heuvel,Jimmy Wales,Rick Lyman,Shane Smith,Dean Baquet,Tim Arango,Brian Lam,Gay Talese,Charles Strum,David Remnick,Joseph Kahn,James McQuivey,Carl Bernstein,Michael Hirschorn,John Carr,Andrew Ross Sorkin,Julian Assange,Nick Bilton,		Andrew Rossi,	Chad Beck,Sarah Devorkin,Christopher Branca,	Paul Brill,	
63147	false	0	18,80,	Drama,Crime,	tt1719634	Snow on tha Bluff	en	When Curtis Snow steals a video camera from some college kids during a dope deal, he gives the camera to his best friend, Pancho, and they start documenting their lives. At first its business as usual for Curtis. He robs dope boys, he runs from the cops, he sells drugs, all while trying to provide for his two-year-old son. But when one of the dealers he ripped off comes for revenge, Curt’s life starts to spiral out of control.	4.153	19724,	Fuzzy Logic Pictures,	US,	2011-01-05	79	23	6.2	0		Damon Russell,	Cat Erickson,Adrienne Lockett,Curtis Lockett,Brandon Snow,Curtis Snow,D'Angelo Snow,Kita Snow,					
63197	false	0	18,27,9648,53,	Drama,Horror,Mystery,Thriller,	tt1087461	Megan Is Missing	en	Fictional drama based on actual events, about two teenage girls who encounter an Internet predator.	6.237				2011-05-01	85	127	5.3	0	Megan and Amy are best friends. They share secrets. They chat with guys online. And in a few days, they will never be seen again.	Michael Goi,	Amber Perkins,Rachel Quinn,Dean Waite,Jael Elizabeth Steinmeyer,Kara Wang,Brittany Hingle,Carolina Sabate,					
63207	false	13000000	53,27,14,	Thriller,Horror,Fantasy,	tt1634121	Intruders	en	Though no one can see him, Hollow Face lurks in the corners, desperately desiring love but only knowing how to spread fear and hate. He creeps into the life of John Farrow after Farrow’s beloved 13-year-old daughter Mia is assaulted in their home. The line between the real and the imaginary blurs as fissures start to open within the family unit. It seems that no security measure can keep Hollow Face out.	12.011	8111,5726,11408,9335,29566,	Apaches Entertainment,Universal Pictures International (UPI),Ministerio de Cultura,Canal+ España,Atresmedia,	,,,ES,ES,	2011-09-12	100	312	5.4	3012210	The Nightmare is Real.	Juan Carlos Fresnadillo,	Clive Owen,Carice van Houten,Ella Purnell,Daniel Brühl,Pilar López de Ayala,Kerry Fox,Izán Corchero,Ella Hunt,Imogen Gray,Michael Nardone,Mark Wingett,Natasha Dosanjh,Héctor Alterio,Adrian Rawlins,Ralph Ineson,	Jaime Marques,Nicolás Casariego,	Enrique Chediak,	Nacho Ruiz Capillas,	Roque Baños,	
63310	false	2000000	80,18,	Crime,Drama,	tt1821593	Rundskop	nl	Young Limburg cattle farmer, Jacky Vanmarsenille, is approached by an unscrupulous veterinarian to make a shady deal with a notorious West-Flemish beef trader. But the assassination of a federal policeman, and an unexpected confrontation with a mysterious secret from his past, set in motion a chain of events with far-reaching consequences.	7.23	7112,11773,7115,	Waterland Film,Artémis Productions,Savage Film,	NL,BE,BE,	2011-02-02	129	196	7.3	0		Michaël R. Roskam,	Matthias Schoenaerts,Jeroen Perceval,Jeanne Dandoy,Barbara Sarafian,Tibo Vandenborre,Frank Lammers,Sam Louwyck,Erico Salamone,Philip Grand'Henri,Kris Cuppens,Kristof Renson,Bill Barberis,		Nicolas Karakatsanis,	Alain Dessauvage,	Raf Keunen,	
63311	false	13000000	18,27,9648,53,	Drama,Horror,Mystery,Thriller,	tt1189073	La piel que habito	es	A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.	15.768	49,9335,9974,11427,7493,11898,981,	El Deseo,Canal+ España,Instituto de la Cinematografía y de las Artes Audiovisuales,Instituto de Crédito Oficial (ICO),FilmNation Entertainment,Blue Haze Entertainment,TVE,	ES,ES,ES,,US,,ES,	2011-08-17	120	1816	7.6	5774854		Pedro Almodóvar,	Antonio Banderas,Elena Anaya,Marisa Paredes,Jan Cornet,Roberto Álamo,Eduard Fernández,José Gómez,Blanca Suárez,Susi Sánchez,Bárbara Lennie,Fernando Cayo,Chema Ruiz,Buika,Ana Mena,Teresa Manresa,Fernando Iglesias,Agustín Almodóvar,Miguel Almodóvar,Marta R. Mahou,Carmen Machi,	Pedro Almodóvar,	José Luis Alcaine,	José Salcedo,	Alberto Iglesias,	
63319	false	0	18,	Drama,	tt1587119	Belle épine	fr	After the death of her mother, 17-year-old Prudence finds herself living alone in her Paris apartment.  Then she meets Maryline, a rebel of her own age, who introduces her to the thrills of motorcycle racing on the biker circuit at Rungis.  Prudence’s newfound lease of freedom becomes complicated when she falls for a boy Franck who wastes no time in taking advantage of her naivety...	2.562	7118,	Moby Dick Films,	FR,	2010-11-10	80	19	5.4	0		Rebecca Zlotowski,	Léa Seydoux,Anaïs Demoustier,Johan Libéreau,Nicolas Maury,Agathe Schlencker,Guillaume Gouix,Anna Sigalevitch,Marie Matheron,Marina Tomé,Carlo Brandt,Valérie Schlumberger,Michaël Abiteboul,Swann Arlaud,Sébastien Haddouk,Samir Mecheri,Rhizlaine El Cohen,Luvinsky Atche,Elsa Bouchain,Grégory Givernaud,Géraldine Bintein,Étienne Menu,François Chaperon,Arnaud Sagnard,Michel Zlotowski,	Gaëlle Macé,Rebecca Zlotowski,	Georges Lechaptois,	Julien Lacheray,	Robin Coudert,	
63323	false	0	99,	Documentary,	tt1807036	The Day Before Disclosure	en	Our modern civilization is likely to be confronted with the biggest paradigm shift in the perception of reality ever, and through our productions we wish to bring insight from the forefront of this development.	0.84	46631,	New Paradigm Films,	,	2010-12-01	105	6	7.3	0	The greatest story in human history		Stephen Bassett,					
63348	false	0	18,10751,	Drama,Family,	tt1663680	The Encounter	en	When five strangers with nothing in common come together at a remote roadside eatery, they place their orders with the diner's omniscient owner, who seems to know everything about them ... and is eerily reminiscent of Jesus Christ.	2.461				2010-05-03	85	32	6.0	0		David A.R. White,	Bruce Marchiano,Jaci Velasquez,Steve Borden,Jessica Belkin,					
63350	false	10	28,35,27,	Action,Comedy,Horror,	tt1727261	Father's Day	en	Ahab, a man obsessed with exacting a brutal, violent revenge on the man who murdered his dad, joins John, an eager priest, and Twink, a hot-headed street hustler, on an epic quest to find and defeat this mythical monster known as Chris Fuchman AKA The Father's Day Killer.	6.911	6587,3052,	Astron-6 Video International,Troma Entertainment,	,,	2011-06-19	99	41	5.8	0	Sons, lock up your fathers... vengeance arrives on... Father's Day!	Adam Brooks,Jeremy Gillespie,Matthew Kennedy,Steven Kostanski,Conor Sweeney,	Adam Brooks,Matthew Kennedy,Conor Sweeney,Amy Groening,Garrett Hnatiuk,Brent Neale,Kevin Anderson,Meredith Sweeney,					
63365	false	0	18,	Drama,	tt1724553	Il primo incarico	it	Nena, a girl from the south of Italy, has to travel far from home to get her first job as a teacher. She is sad, not because she has to leave her mother and sister, with whom everything is clear and sometimes difficult, but because she is having a serious love affair with someone from her village to whom she is very committed: a young upper-middle class man who seems to sincerely feel the same. They promise that nothing will change between them. It is only until June and then she can ask for a transfer. And so she leaves, a little sad and a little curious about what is in store for her. But what she finds is completely different from what she imagined.	0.714	87842,27559,2683,87843,12032,87844,87845,87846,	Comune di Castrignano del Capo,Bianca Film,Rai Cinema,Saietta Film,Apulia Film Commission,Provincia di Lecce,Provincia di Brindisi,Comune di Cisternino,	,,IT,,,,,,	2011-05-06	90	4	6.4	0		Giorgia Cecere,	Isabella Ragonese,Alberto Boll,Francesco Chiarello,Miriana Protopapa,Rita Schirinzi,Vigea Bechis Boll,Bianca Maria Stea Lindholm,Antonio Fumarola,	Giorgia Cecere,Pierpaolo Pirone,Yang Li Xiang,	Gianni Troilo,		Donatello Pisanello,	
63366	false	0			tt1927073	La misura del confine	it		0.6				2011-01-01	0	0	0.0	0		Andrea Papini,	Paolo Bonanni,Lorenzo Degl'Innocenti,Giovanni Guardiano,Luigi Iacuzio,Beatrice Orlandini,Adriana Ortolani,Tommaso Spinelli,Thierry Toscan,Massimo Zordan,Peppino Mazzotta,	Monica Rapetti,	Benjamin Nathaniel Minot,			
63375	false	7000000	35,18,878,	Comedy,Drama,Science Fiction,	tt0459748	Generation П	ru	A chronicle of Russia's transition from communism to capitalism.	3.202	21978,	Gorky Film Studios,	RU,	2011-04-14	112	40	6.0	0		Viktor Ginzburg,	Mikhail Efremov,Andrey Fomin,Sergey Shnurov,Andrei Panin,Leonid Parfyonov,Vladimir Yepifantsev,Oleg Taktarov,Ivan Okhlobystin,	Viktor Ginzburg,Djina Ginzburg,	Alexey Rodionov,	Anton Anisimov,		
63415	false	0	53,	Thriller,	tt1778258	復仇者之死	cn	A serial murderer has brutally killed several policemen and their pregnant wives. After a quick investigation, the murderer is revealed to be Kit, whom the case's detective-in-charge knows from a previous case. Once upon a time, Kit was an innocent boy in a rural village who also has a crush on naïve high school student Wing. After the death of Wing's grandmother, Kit rescues Wing from a foster care facility, and the two quickly fall in love. However, their romance ends prematurely when a local policeman arrests them. The events that follow lay the seeds for Kit's terrifying path to vengeance.	3.379				2010-10-22	90	22	6.9	0		Wong Ching-Po,	Juno Mak,Chin Siu-Ho,Sora Aoi,Tony Liu,Wong Shu-Tong,Derek Lam Ling-Yuen,Candy Cheung Kin-Yi,Tony Ho,					
63467	false	0	99,18,	Documentary,Drama,	tt1629295	I Am	en	I Am is a 2011 Indian anthology film by Onir. It consists of four short films: \	2.769				2011-04-29	106	6	6.9	0		Onir,	Rahul Bose,Nandita Das,Juhi Chawla,Sanjay Suri,Manisha Koirala,Arjun Mathur,	Onir,Urmi Juvekar,Merle Kröger,				
63468	false	0	35,	Comedy,	tt1884268	Chalo Dilli	hi	Lara Dutta accompanied by Vinay Pathak rediscover the colors of India in their journey to Delhi.	1.459				2011-04-29	115	9	5.8	0		Shashant Shah,	Lara Dutta,Vinay Pathak,Akshay Kumar,					
63480	false	0	28,53,	Action,Thriller,	tt1546420	The Kane Files: Life of Trial	en	Scott Kane (Drew Fuller), a man with a checkered past is trying to live a clean life. When his son Owen falls ill, Kane finds his only option is to turn to Daniel Morgan (William Atherton), the local kingpin of the criminal underworld. Morgan offers to help Kane's family, but double-crosses him. When Morgan tries killing Kane by employing a dirty cop, Jace Olsen (Ethan Embry), Kane escapes from prison to seek his revenge and save his son. With the FBI (William Devane) and Police (Embry) on his tail, Kane must utilize all his deadly skills to save his family and himself.	4.108	49759,52698,	Wulf / Gourley Productions,Revel Entertainment,	,,	2010-10-02	90	12	5.5	0	You can't stop a man who will stop at nothing.	Benjamin Gourley,	Drew Fuller,Ethan Embry,William Devane,William Atherton,Whitney Able,Eve Mauro,Paul Rae,Trisha Adams ,Scott McCann,Chris Gann,					
63484	false	0	18,27,53,	Drama,Horror,Thriller,	tt1586753	インシテミル ７日間のデス・ゲーム	ja	Ten people gather together at a complex named “Ankikan” after hearing of a short term job paying 112,000 Yen ($1,236 USD) per hour. The ten people are informed that they will be monitored 24 hours a day for 7 days straight in a psychological experiment. They are then sent to individual rooms with a different weapon located in each room. Once they are locked in they learn the rules of the psychological experiment. 1.) Each person must return to their room by 10 PM. 2.) At the end of 7 days or when there are only two surviving members left alive the experiment will end. The next day a person is found shot to death. Now, what looked like a dream job will turn into a nightmare ...	2.664	174,	Warner Bros. Pictures,	US,	2010-10-16	107	25	5.7	0		Hideo Nakata,	Tatsuya Fujiwara,Haruka Ayase,Satomi Ishihara,Tsuyoshi Abe,Aya Hirayama,Shinji Takeda,Nagisa Katahira,Kinya Kitaoji,Takuro Ohno,Masanori ishii,					
63492	false	20000000	35,10749,	Comedy,Romance,	tt0770703	What's Your Number?	en	Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.	11.796	508,10104,1836,	Regency Enterprises,New Regency Pictures,Contrafilm,	US,US,,	2011-09-30	106	1458	6.4	30426096	Ally's looking for the best ex of her life.	Mark Mylod,	Chris Evans,Anna Faris,Martin Freeman,Chris Pratt,Ari Graynor,Blythe Danner,Ed Begley Jr.,Dave Annable,Joel McHale,Zachary Quinto,Eliza Coupe,Mike Vogel,Andy Samberg,Oliver Jackson-Cohen,Thomas Lennon,Anthony Mackie,Jackson Nicoll,Ivana Miličević,Heather Burns,Kate Simses,Tika Sumpter,Denise Vasi,Jason Bowen,Tyler Peck,Jacquelyn Doucette,Sondra James,Zachary Quinto,Nadine Jacobson,Colby Parsons,Aziz Ansari,Ed Jewett,Lonnie Farmer,Dale Place,Bronwen Booth,John Franchi,Dan Marshall,Stephanie Atkinson,	Gabrielle Allan,Jennifer Crittenden,	J. Michael Muro,	Julie Monroe,		
63493	false	10000000	18,53,	Drama,Thriller,	tt1535970	The Ledge	en	A thriller in which a battle of philosophies between a fundamentalist Christian and an atheist escalates into a lethal battle of wills.	8.544	21897,21898,21899,1208,21901,	Foresight Unlimited,VIP Media Group,Michael Mailer Films,Rising Star,Ledge Productions,	US,,,,,	2011-05-06	101	211	6.2	610986	One life. One chance. One step.	Matthew Chapman,	Patrick Wilson,Liv Tyler,Charlie Hunnam,Terrence Howard,Jaqueline Fleming,Mike Pniewski,Jillian Batherson,Dean J. West,Amber Gaiennie,Katia Gomez,Christopher Gorham,Maxine Greco,Geraldine Singer,Tyler Humphrey,		Bobby Bukowski,	Gerald B. Greenberg,Anne McCabe,Alex Hall,	Nathan Barr,	
